mode:Demonstration
emotion:Happy
start:338.0,311.0,348.0,321.0
goal:135.0,366.0,145.0,376.0
343.0,316.0
343.0,316.0
342.0,315.0
342.0,316.0
341.0,315.0
341.0,316.0
340.0,315.0
340.0,316.0
339.0,315.0
339.0,316.0
338.0,315.0
338.0,316.0
337.0,315.0
337.0,316.0
336.0,315.0
336.0,316.0
335.0,315.0
335.0,316.0
334.0,315.0
334.0,316.0
333.0,315.0
333.0,316.0
332.0,315.0
332.0,316.0
331.0,315.0
331.0,316.0
330.0,315.0
330.0,316.0
329.0,315.0
329.0,316.0
328.0,315.0
328.0,316.0
327.0,315.0
327.0,316.0
326.0,315.0
326.0,316.0
325.0,315.0
325.0,316.0
324.0,315.0
324.0,316.0
323.0,315.0
323.0,316.0
322.0,315.0
322.0,316.0
321.0,315.0
321.0,316.0
320.0,315.0
320.0,316.0
319.0,315.0
319.0,316.0
318.0,315.0
318.0,316.0
317.0,315.0
317.0,316.0
316.0,315.0
316.0,316.0
315.0,315.0
315.0,316.0
314.0,315.0
314.0,316.0
313.0,315.0
313.0,316.0
312.0,315.0
312.0,316.0
311.0,315.0
311.0,316.0
310.0,315.0
310.0,316.0
309.0,315.0
309.0,316.0
308.0,315.0
308.0,316.0
307.0,315.0
307.0,316.0
306.0,315.0
306.0,316.0
305.0,315.0
305.0,316.0
304.0,315.0
304.0,316.0
303.0,315.0
303.0,316.0
302.0,315.0
302.0,316.0
301.0,315.0
301.0,316.0
300.0,315.0
300.0,316.0
299.0,315.0
299.0,316.0
298.0,315.0
298.0,316.0
297.0,315.0
297.0,316.0
296.0,315.0
296.0,316.0
295.0,315.0
295.0,316.0
294.0,315.0
294.0,316.0
293.0,315.0
293.0,316.0
292.0,315.0
292.0,316.0
291.0,315.0
291.0,316.0
290.0,315.0
290.0,316.0
289.0,315.0
289.0,316.0
288.0,315.0
288.0,316.0
287.0,315.0
287.0,316.0
286.0,319.0
285.0,321.0
283.0,324.0
279.0,329.0
277.0,334.0
275.0,338.0
272.0,344.0
269.0,351.0
265.0,356.0
263.0,361.0
263.0,367.0
263.0,373.0
261.0,379.0
258.0,385.0
254.0,391.0
252.0,397.0
248.0,403.0
243.0,411.0
239.0,420.0
233.0,429.0
226.0,436.0
221.0,442.0
214.0,447.0
208.0,450.0
202.0,452.0
194.0,454.0
186.0,456.0
177.0,460.0
169.0,462.0
159.0,464.0
150.0,465.0
139.0,464.0
126.0,462.0
115.0,458.0
104.0,454.0
95.0,449.0
88.0,443.0
83.0,435.0
80.0,428.0
77.0,420.0
74.0,414.0
72.0,409.0
69.0,403.0
67.0,397.0
66.0,393.0
67.0,391.0
69.0,390.0
73.0,391.0
75.0,390.0
79.0,390.0
81.0,388.0
84.0,388.0
86.0,386.0
90.0,385.0
92.0,383.0
93.0,381.0
96.0,378.0
99.0,375.0
103.0,371.0
106.0,368.0
107.0,367.0
108.0,366.0
110.0,365.0
112.0,364.0
113.0,363.0
116.0,361.0
121.0,360.0
126.0,361.0
