mode:subject=VISMAY
emotion:VISMAY2
start:97,14,107,24
goal:494,351,504,361
102.0,19.0
102.0,19.0
103.0,19.0
106.0,19.0
110.0,18.0
113.0,17.0
116.0,17.0
119.0,16.0
123.0,16.0
129.0,16.0
136.0,17.0
145.0,17.0
156.0,19.0
169.0,19.0
184.0,17.0
200.0,14.0
217.0,13.0
232.0,11.0
247.0,11.0
263.0,13.0
280.0,14.0
295.0,16.0
312.0,18.0
331.0,20.0
349.0,24.0
365.0,29.0
380.0,36.0
393.0,41.0
406.0,46.0
418.0,50.0
431.0,55.0
443.0,60.0
456.0,67.0
467.0,74.0
477.0,83.0
489.0,94.0
499.0,105.0
510.0,114.0
523.0,122.0
537.0,128.0
