mode:subject=KEENAN
emotion:CONTROL
start:84,5,94,15
goal:398,136,408,146
89.0,10.0
89.0,10.0
91.0,10.0
95.0,11.0
100.0,14.0
105.0,18.0
112.0,23.0
121.0,29.0
131.0,34.0
139.0,39.0
145.0,44.0
152.0,47.0
159.0,52.0
165.0,57.0
172.0,64.0
177.0,69.0
182.0,72.0
185.0,74.0
189.0,77.0
194.0,79.0
201.0,79.0
210.0,80.0
218.0,83.0
228.0,87.0
239.0,89.0
250.0,91.0
259.0,94.0
267.0,99.0
276.0,103.0
284.0,109.0
293.0,114.0
302.0,118.0
309.0,120.0
317.0,120.0
325.0,118.0
334.0,118.0
341.0,118.0
349.0,117.0
356.0,117.0
363.0,118.0
370.0,121.0
379.0,123.0
387.0,124.0
394.0,127.0
400.0,132.0
