mode:Demonstration
emotion:Happy
start:363.0,223.0,373.0,233.0
goal:82.0,377.0,92.0,387.0
366,229
365,229
365,229
364,229
363,229
363,229
363,229
362,230
360,231
359,232
357,234
357,234
357,234
357,234
355,234
354,235
351,237
349,238
349,238
349,238
349,238
346,239
344,241
344,241
344,241
342,243
340,244
338,245
338,245
338,245
338,245
336,246
334,247
333,248
333,248
331,249
329,251
329,251
328,252
327,253
325,254
325,254
324,255
323,256
321,257
321,257
320,258
320,258
319,260
318,261
316,262
315,263
313,264
313,264
312,265
311,265
311,265
310,266
310,266
308,267
304,268
304,268
303,269
299,270
298,271
298,271
298,271
296,272
294,273
292,274
291,275
286,278
283,280
282,280
282,280
280,281
278,282
277,283
276,283
276,283
276,283
274,284
274,284
273,285
269,287
267,288
267,288
266,289
266,289
264,290
263,291
261,292
261,292
258,294
258,294
258,294
257,295
253,296
253,296
251,297
251,297
250,298
250,298
248,299
247,300
245,301
242,302
241,303
241,303
240,304
238,305
235,306
233,307
233,307
233,307
232,308
231,308
231,308
231,308
230,308
229,308
227,308
224,308
223,308
223,308
221,309
219,311
218,312
216,314
215,315
215,315
214,316
214,316
212,317
210,319
209,320
209,320
206,322
201,325
196,329
196,329
196,329
196,329
195,330
195,330
194,330
194,330
192,331
192,331
192,331
191,331
190,332
190,332
189,332
189,332
189,332
188,333
187,333
185,334
185,334
184,335
184,335
183,336
183,336
181,337
180,338
178,339
178,339
177,340
177,340
177,340
176,341
174,342
174,342
174,342
174,342
173,343
172,345
172,345
171,345
171,345
171,345
170,346
168,347
168,347
166,348
164,349
163,349
162,350
162,350
162,350
161,351
159,352
159,352
159,352
159,352
158,353
156,354
154,355
154,355
153,356
153,356
151,357
149,358
149,358
148,359
144,360
144,360
144,360
142,362
142,362
142,362
138,364
137,365
137,365
134,366
134,366
132,367
130,368
129,368
125,370
125,370
125,370
121,372
119,372
117,373
117,373
117,373
114,374
112,375
110,376
109,376
106,377
105,379
105,379
105,379
105,379
104,379
104,379
103,379
103,379
102,379
102,379
102,379
100,379
100,379
99,379
98,379
98,379
97,379
96,379
95,380
95,380
95,380
94,381
94,381
94,381
94,381
94,381
94,381
93,381
93,381
91,381
90,381
90,381
90,381
90,381
