mode:Demonstration
emotion:Happy
start:433.0,192.0,443.0,202.0
goal:112.0,341.0,122.0,351.0
438.0,197.0
438.0,197.0
436.0,196.0
435.0,194.0
433.0,193.0
432.0,191.0
430.0,190.0
428.0,191.0
425.0,190.0
423.0,187.0
420.0,186.0
418.0,183.0
415.0,182.0
413.0,179.0
410.0,178.0
408.0,175.0
404.0,174.0
401.0,171.0
396.0,170.0
393.0,167.0
388.0,166.0
385.0,163.0
381.0,162.0
378.0,159.0
373.0,158.0
370.0,155.0
365.0,154.0
362.0,151.0
358.0,150.0
356.0,148.0
355.0,148.0
354.0,147.0
351.0,148.0
349.0,151.0
345.0,152.0
343.0,154.0
339.0,155.0
337.0,157.0
333.0,158.0
331.0,160.0
327.0,161.0
324.0,164.0
320.0,165.0
318.0,167.0
314.0,168.0
312.0,171.0
309.0,172.0
305.0,171.0
302.0,168.0
297.0,167.0
290.0,166.0
283.0,167.0
276.0,169.0
270.0,170.0
263.0,170.0
255.0,169.0
245.0,168.0
236.0,168.0
225.0,166.0
215.0,162.0
205.0,158.0
195.0,155.0
183.0,154.0
172.0,153.0
163.0,153.0
153.0,154.0
142.0,155.0
129.0,158.0
117.0,162.0
105.0,167.0
93.0,172.0
83.0,176.0
72.0,180.0
60.0,185.0
47.0,191.0
36.0,198.0
23.0,206.0
12.0,216.0
2.0,228.0
-6.0,238.0
-12.0,246.0
-17.0,256.0
-21.0,264.0
-24.0,271.0
-26.0,280.0
-28.0,290.0
-32.0,302.0
-34.0,312.0
-34.0,321.0
-32.0,329.0
-28.0,336.0
-22.0,345.0
-16.0,355.0
-8.0,365.0
1.0,373.0
9.0,382.0
15.0,389.0
21.0,396.0
28.0,401.0
36.0,406.0
42.0,409.0
50.0,412.0
57.0,414.0
66.0,417.0
77.0,422.0
88.0,426.0
99.0,428.0
111.0,429.0
121.0,429.0
130.0,427.0
138.0,423.0
148.0,418.0
157.0,411.0
164.0,403.0
170.0,396.0
174.0,391.0
176.0,386.0
180.0,383.0
182.0,378.0
186.0,375.0
188.0,370.0
192.0,367.0
194.0,362.0
198.0,359.0
200.0,354.0
204.0,351.0
206.0,346.0
210.0,343.0
212.0,338.0
216.0,335.0
218.0,330.0
222.0,327.0
224.0,322.0
228.0,319.0
230.0,314.0
234.0,311.0
236.0,306.0
240.0,303.0
242.0,298.0
246.0,295.0
252.0,290.0
258.0,287.0
262.0,282.0
267.0,279.0
274.0,277.0
283.0,276.0
293.0,274.0
301.0,273.0
307.0,274.0
314.0,277.0
320.0,279.0
328.0,283.0
335.0,288.0
343.0,291.0
351.0,293.0
361.0,294.0
372.0,293.0
384.0,294.0
397.0,296.0
409.0,298.0
422.0,301.0
437.0,302.0
452.0,303.0
466.0,303.0
478.0,305.0
488.0,306.0
498.0,308.0
506.0,310.0
515.0,312.0
524.0,313.0
533.0,312.0
543.0,311.0
